Age,primary_streaming_service,hours_per_day,while_working,Instrumentalist,composer,fav_genre,exploratory,foreign_languages,bpm,classical,country,edm,folk,gospel,hiphop,jazz,kpop,latin,lofi,metal,pop,r&b,rap,rock,video_game,anxiety,depression,insomnia,ocd,Music effects
20,Spotify,1.5,TRUE,FALSE,FALSE,Country,FALSE,FALSE,,Rarely,Rarely,Never,Never,Rarely,Rarely,Never,Sometimes,Sometimes,Rarely,Very frequently,Very frequently,Sometimes,Never,Very frequently,Very frequently,0,2,0,1,Improve
15,Spotify,4,TRUE,TRUE,FALSE,Pop,TRUE,FALSE,105,Never,Rarely,Never,Never,Never,Never,Sometimes,Never,Rarely,Never,Rarely,Sometimes,Rarely,Rarely,Sometimes,Never,3,5,4,0,Improve
17,Spotify,2,TRUE,TRUE,FALSE,Pop,TRUE,TRUE,122,Rarely,Rarely,Never,Sometimes,Never,Rarely,Rarely,Rarely,Rarely,Never,Very frequently,Sometimes,Rarely,Rarely,Very frequently,Never,5,2,3,1,Improve
32,YouTube Music,2,TRUE,FALSE,FALSE,Folk,TRUE,FALSE,,Never,Rarely,Rarely,Rarely,Never,Very frequently,Rarely,Rarely,Rarely,Rarely,Rarely,Very frequently,Very frequently,Sometimes,Sometimes,Rarely,6,1,0,0,Improve
18,Spotify,2,FALSE,FALSE,FALSE,Rap,TRUE,TRUE,136,Rarely,Rarely,Rarely,Very frequently,Never,Very frequently,Very frequently,Never,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Very frequently,Very frequently,Rarely,6,3,4,2,Improve
18,Spotify,1,TRUE,TRUE,TRUE,Rock,TRUE,FALSE,165,Sometimes,Rarely,Never,Never,Never,Rarely,Never,Never,Never,Rarely,Sometimes,Very frequently,Rarely,Rarely,Very frequently,Very frequently,5,6,8,2,Improve
18,Spotify,3,TRUE,FALSE,FALSE,K pop,TRUE,TRUE,130,Sometimes,Rarely,Never,Sometimes,Rarely,Rarely,Rarely,Never,Rarely,Never,Very frequently,Very frequently,Rarely,Rarely,Very frequently,Very frequently,8,4,7,5,Improve
19,Spotify,3,TRUE,FALSE,FALSE,Pop,TRUE,FALSE,,Never,Rarely,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never,Sometimes,Never,1,1,2,3,Improve
18,Spotify,2,FALSE,TRUE,FALSE,Rock,TRUE,FALSE,115,Never,Rarely,Very frequently,Never,Never,Never,Rarely,Never,Never,Rarely,Very frequently,Sometimes,Never,Never,Very frequently,Sometimes,8,3,1,3,Improve
17,Other streaming service,6,TRUE,FALSE,TRUE,Rap,TRUE,FALSE,140,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Never,Never,Never,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,3,3,0,0,Improve
34,Spotify,3,TRUE,FALSE,FALSE,Classical,FALSE,TRUE,95,Very frequently,Rarely,Never,Rarely,Never,Never,Rarely,Rarely,Never,Never,Never,Very frequently,Never,Never,Very frequently,Sometimes,0,0,0,0,False effect
18,YouTube Music,3,TRUE,FALSE,FALSE,Pop,FALSE,FALSE,150,Rarely,Rarely,Sometimes,Sometimes,Never,Never,Never,Never,Rarely,Very frequently,Rarely,Very frequently,Rarely,Rarely,Very frequently,Sometimes,5,4,2,0,False effect
18,Spotify,2,TRUE,FALSE,FALSE,R&B,TRUE,FALSE,97,Never,Rarely,Never,Rarely,Never,Rarely,Rarely,Rarely,Never,Sometimes,Never,Very frequently,Rarely,Rarely,Sometimes,Rarely,2,4,0,0,Improve
22,I do Falset use a streaming service.,2,TRUE,FALSE,FALSE,Video game music,FALSE,FALSE,,Sometimes,Rarely,Sometimes,Rarely,Rarely,Very frequently,Sometimes,Rarely,Rarely,Very frequently,Very frequently,Very frequently,Sometimes,Very frequently,Very frequently,Very frequently,4,6,0,2,Improve
18,Spotify,2,TRUE,FALSE,TRUE,Pop,TRUE,FALSE,,Sometimes,Rarely,Rarely,Sometimes,Rarely,Very frequently,Very frequently,Never,Rarely,Very frequently,Sometimes,Sometimes,Very frequently,Very frequently,Very frequently,Sometimes,5,7,2,0,Improve
19,Spotify,3,TRUE,FALSE,FALSE,Rock,TRUE,TRUE,122,Sometimes,Rarely,Very frequently,Very frequently,Sometimes,Sometimes,Very frequently,Never,Rarely,Sometimes,Rarely,Very frequently,Rarely,Sometimes,Sometimes,Sometimes,4,0,7,0,False effect
25,I do Falset use a streaming service.,4,TRUE,FALSE,FALSE,Pop,TRUE,TRUE,150,Rarely,Rarely,Never,Never,Rarely,Very frequently,Very frequently,Rarely,Never,Sometimes,Never,Sometimes,Sometimes,Sometimes,Rarely,Rarely,10,8,6,2,False effect
17,Spotify,2,TRUE,TRUE,TRUE,R&B,TRUE,FALSE,,Very frequently,Rarely,Never,Never,Never,Very frequently,Never,Never,Never,Very frequently,Never,Sometimes,Very frequently,Sometimes,Never,Never,3,3,1,0,Improve
25,Spotify,5,TRUE,TRUE,FALSE,Rock,TRUE,FALSE,125,Sometimes,Rarely,Very frequently,Rarely,Rarely,Rarely,Rarely,Rarely,Never,Very frequently,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Very frequently,8,7,2,1,Improve
18,Spotify,2,TRUE,FALSE,FALSE,R&B,FALSE,FALSE,96,Sometimes,Rarely,Never,Sometimes,Rarely,Rarely,Never,Sometimes,Never,Sometimes,Never,Very frequently,Rarely,Sometimes,Sometimes,Never,3,3,0,3,Improve
21,Spotify,1,,,,K pop,TRUE,,,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Never,Never,Rarely,Rarely,Very frequently,Rarely,Sometimes,Rarely,Very frequently,4,5,2,5,
24,Spotify,7,TRUE,FALSE,FALSE,Folk,TRUE,TRUE,137,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Never,Sometimes,Sometimes,Very frequently,Rarely,Rarely,Very frequently,Sometimes,10,10,8,10,Improve
16,Spotify,3,TRUE,TRUE,FALSE,K pop,FALSE,TRUE,174,Rarely,Rarely,Rarely,Never,Never,Never,Never,Never,Never,Never,Very frequently,Rarely,Never,Sometimes,Very frequently,Rarely,10,2,7,8,Improve
18,Spotify,3,FALSE,TRUE,TRUE,Metal,TRUE,FALSE,210,Never,Rarely,Sometimes,Sometimes,Never,Sometimes,Rarely,Rarely,Never,Sometimes,Sometimes,Very frequently,Sometimes,Sometimes,Very frequently,Very frequently,9,6,8,5,Improve
18,Spotify,4,TRUE,FALSE,FALSE,R&B,TRUE,TRUE,129,Rarely,Rarely,Rarely,Sometimes,Never,Very frequently,Very frequently,Never,Sometimes,Very frequently,Rarely,Very frequently,Very frequently,Very frequently,Sometimes,Very frequently,6,4,1,6,Improve
16,Spotify,3,TRUE,FALSE,FALSE,Pop,TRUE,FALSE,112,Very frequently,Rarely,Sometimes,Sometimes,Never,Rarely,Sometimes,Rarely,Rarely,Rarely,Sometimes,Very frequently,Rarely,Rarely,Sometimes,Very frequently,3,4,6,8,Improve
68,Pandora,1,TRUE,FALSE,FALSE,Gospel,FALSE,FALSE,8,Very frequently,Rarely,Sometimes,Never,Never,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Very frequently,Sometimes,Sometimes,Sometimes,Sometimes,10,10,10,0,Improve
16,Spotify,7,TRUE,FALSE,FALSE,Video game music,TRUE,FALSE,999999999,Never,Rarely,Sometimes,Rarely,Never,Very frequently,Sometimes,Very frequently,Very frequently,Rarely,Never,Very frequently,Very frequently,Very frequently,Never,Never,4,8,8,4,False effect
21,Spotify,1,FALSE,FALSE,FALSE,R&B,TRUE,TRUE,81,Never,Rarely,Rarely,Never,Never,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Never,Very frequently,Rarely,Rarely,Rarely,Sometimes,3,0,0,0,Improve
53,Pandora,4,TRUE,FALSE,FALSE,R&B,TRUE,TRUE,153,Rarely,Rarely,Very frequently,Never,Rarely,Sometimes,Sometimes,Never,Never,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,1,0,0,0,Improve
29,Spotify,4,TRUE,FALSE,FALSE,Classical,TRUE,FALSE,120,Very frequently,Rarely,Sometimes,Very frequently,Never,Never,Rarely,Never,Never,Rarely,Very frequently,Rarely,Never,Never,Never,Rarely,5,6,7,7,False effect
18,Spotify,3,TRUE,,FALSE,Video game music,TRUE,TRUE,89,Sometimes,Rarely,Sometimes,Never,Never,Sometimes,Rarely,Sometimes,Never,Very frequently,Never,Very frequently,Sometimes,Sometimes,Very frequently,Never,7,0,3,1,False effect
29,Spotify,2,TRUE,FALSE,FALSE,Pop,FALSE,FALSE,,Never,Rarely,Never,Sometimes,Never,Sometimes,Rarely,Never,Sometimes,Rarely,Rarely,Very frequently,Never,Rarely,Very frequently,Never,10,8,8,9,Improve
18,Spotify,4,TRUE,TRUE,FALSE,R&B,TRUE,TRUE,169,Rarely,Rarely,Never,Never,Never,Never,Rarely,Never,Never,Rarely,Never,Very frequently,Never,Never,Sometimes,Sometimes,3,0,3,4,Improve
22,Spotify,5,TRUE,FALSE,FALSE,EDM,TRUE,TRUE,138,Never,Rarely,Very frequently,Sometimes,Rarely,Very frequently,Very frequently,Sometimes,Never,Rarely,Never,Sometimes,Very frequently,Very frequently,Very frequently,Rarely,1,0,0,1,False effect
19,Other streaming service,6,TRUE,FALSE,FALSE,Pop,FALSE,FALSE,124,Sometimes,Sometimes,Never,Never,Never,Sometimes,Very frequently,Very frequently,Rarely,Very frequently,Rarely,Very frequently,Very frequently,Very frequently,Very frequently,Never,6,6,0,0,Improve
13,YouTube Music,1,TRUE,FALSE,FALSE,Video game music,TRUE,FALSE,,Never,Sometimes,Rarely,Rarely,Rarely,Very frequently,Sometimes,Never,Never,Very frequently,Never,Very frequently,Very frequently,Very frequently,Very frequently,Sometimes,4,3,4,0,Improve
26,I do Falset use a streaming service.,1,FALSE,FALSE,FALSE,Pop,FALSE,FALSE,192,Never,Sometimes,Rarely,Very frequently,Never,Rarely,Never,Never,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Sometimes,Sometimes,6,4,0,0,Improve
14,Spotify,3,TRUE,FALSE,FALSE,Rock,TRUE,FALSE,76,Never,Sometimes,Never,Rarely,Never,Never,Never,Never,Never,Never,Sometimes,Rarely,Never,Never,Sometimes,Never,2,6,3,0,Worsen
27,Spotify,1,TRUE,FALSE,FALSE,Pop,TRUE,TRUE,119,Rarely,Sometimes,Sometimes,Rarely,Never,Rarely,Sometimes,Rarely,Rarely,Very frequently,Never,Sometimes,Very frequently,Rarely,Sometimes,Very frequently,8,3,3,3,Improve
26,Spotify,8,FALSE,FALSE,FALSE,Rock,FALSE,TRUE,172,Never,Sometimes,Never,Rarely,Never,Never,Rarely,Never,Rarely,Never,Very frequently,Very frequently,Never,Never,Very frequently,Never,8,10,7,3,False effect
59,Other streaming service,1,FALSE,TRUE,FALSE,Rock,FALSE,FALSE,79,Rarely,Sometimes,Rarely,Never,Rarely,Very frequently,Rarely,Rarely,Rarely,Rarely,Never,Sometimes,Sometimes,Sometimes,Sometimes,Never,1,0,0,1,Improve
30,Spotify,8,TRUE,TRUE,TRUE,Rock,TRUE,FALSE,112,Sometimes,Sometimes,Sometimes,Rarely,Never,Sometimes,Rarely,Never,Sometimes,Sometimes,Sometimes,Sometimes,Very frequently,Very frequently,Very frequently,Rarely,8,6,6,8,Improve
27,Spotify,1,TRUE,FALSE,FALSE,Pop,TRUE,TRUE,130,Never,Sometimes,Never,Rarely,Sometimes,Never,Sometimes,Rarely,Never,Never,Sometimes,Very frequently,Never,Never,Very frequently,Never,6,3,1,7,Improve
18,Apple Music,1,FALSE,TRUE,FALSE,Rap,TRUE,TRUE,116,Rarely,Sometimes,Rarely,Rarely,Never,Never,Never,Never,Never,Never,Very frequently,Rarely,Never,Never,Very frequently,Sometimes,2,0,3,0,Improve
23,I do Falset use a streaming service.,10,TRUE,TRUE,TRUE,Metal,FALSE,TRUE,165,Never,Sometimes,Never,Very frequently,Never,Rarely,Sometimes,Never,Sometimes,Sometimes,Rarely,Very frequently,Rarely,Never,Very frequently,Rarely,0,0,0,0,False effect
18,Spotify,10,TRUE,TRUE,TRUE,Rock,TRUE,FALSE,110,Sometimes,Sometimes,Sometimes,Never,Never,Sometimes,Never,Never,Rarely,Never,Very frequently,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,10,10,6,6,Improve
40,Spotify,5,TRUE,FALSE,FALSE,Rock,TRUE,TRUE,174,Sometimes,Sometimes,Never,Sometimes,Never,Very frequently,Very frequently,Never,Never,Never,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Never,3,0,0,1,Improve
24,Spotify,10,TRUE,FALSE,FALSE,Rock,TRUE,TRUE,180,Sometimes,Sometimes,Very frequently,Never,Never,Sometimes,Never,Rarely,Never,Sometimes,Never,Sometimes,Never,Sometimes,Sometimes,Rarely,7,9,10,0,Improve
23,Spotify,2,TRUE,TRUE,FALSE,Classical,TRUE,TRUE,171,Very frequently,Sometimes,Sometimes,Sometimes,Never,Rarely,Rarely,Rarely,Never,Very frequently,Sometimes,Very frequently,Very frequently,Sometimes,Very frequently,Sometimes,8,7,6,2,Improve
56,Other streaming service,6,TRUE,FALSE,FALSE,R&B,FALSE,FALSE,,Never,Sometimes,Never,Very frequently,Never,Rarely,Rarely,Never,Never,Never,Never,Sometimes,Never,Rarely,Very frequently,Rarely,2,0,10,10,Improve
29,Other streaming service,2,TRUE,FALSE,FALSE,R&B,TRUE,FALSE,70,Rarely,Sometimes,Sometimes,Never,Never,Very frequently,Never,Never,Never,Rarely,Rarely,Rarely,Rarely,Sometimes,Very frequently,Sometimes,10,7,9,3,False effect
16,Other streaming service,3,TRUE,FALSE,FALSE,Pop,FALSE,TRUE,120,Never,Sometimes,Very frequently,Very frequently,Never,Never,Rarely,Never,Never,Never,Rarely,Never,Rarely,Never,Sometimes,Sometimes,6,0,0,0,Improve
18,Spotify,8,TRUE,TRUE,TRUE,Gospel,TRUE,TRUE,56,Rarely,Sometimes,Sometimes,Never,Never,Rarely,Never,Sometimes,Never,Sometimes,Never,Very frequently,Never,Rarely,Very frequently,Rarely,3,0,2,2,Improve
21,Spotify,8,TRUE,FALSE,FALSE,Lofi,TRUE,TRUE,162,Very frequently,Sometimes,Very frequently,Rarely,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Rarely,Very frequently,Very frequently,Rarely,Very frequently,Rarely,6,5,9,8,Improve
32,Spotify,8,TRUE,FALSE,FALSE,Rock,TRUE,FALSE,101,Never,Sometimes,Rarely,Rarely,Never,Sometimes,Sometimes,Rarely,Never,Never,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Sometimes,7,6,5,8,Improve
22,YouTube Music,8,TRUE,TRUE,FALSE,Metal,TRUE,FALSE,110,Sometimes,Sometimes,Never,Rarely,Very frequently,Never,Never,Never,Rarely,Never,Never,Sometimes,Rarely,Never,Sometimes,Never,10,7,8,6,Improve
17,Spotify,12,TRUE,TRUE,FALSE,Latin,TRUE,FALSE,172,Very frequently,Sometimes,Rarely,Sometimes,Never,Very frequently,Rarely,Never,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Rarely,0,3,9,5,False effect
18,Spotify,6,TRUE,FALSE,FALSE,EDM,TRUE,TRUE,90,Rarely,Sometimes,Rarely,Sometimes,Rarely,Rarely,Never,Rarely,Never,Sometimes,Never,Very frequently,Rarely,Rarely,Very frequently,Rarely,0,2,1,5,Improve
18,Spotify,4,TRUE,TRUE,FALSE,R&B,FALSE,TRUE,135,Sometimes,Sometimes,Rarely,Rarely,Never,Sometimes,Rarely,Never,Never,Rarely,Rarely,Very frequently,Sometimes,Sometimes,Very frequently,Never,2,0,0,0,False effect
24,Spotify,8,TRUE,FALSE,FALSE,Jazz,TRUE,FALSE,81,Very frequently,Sometimes,Rarely,Very frequently,Never,Never,Never,Rarely,Rarely,Never,Very frequently,Rarely,Never,Never,Very frequently,Very frequently,2,2,4,0,False effect
21,Spotify,2,FALSE,FALSE,FALSE,Pop,FALSE,FALSE,170,Rarely,Sometimes,Rarely,Sometimes,Never,Rarely,Never,Never,Never,Never,Sometimes,Sometimes,Never,Rarely,Very frequently,Never,5,6,3,4,False effect
46,I do Falset use a streaming service.,1,FALSE,FALSE,FALSE,Rock,FALSE,FALSE,120,Never,Sometimes,Sometimes,Sometimes,Rarely,Very frequently,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Very frequently,Very frequently,Very frequently,Very frequently,Sometimes,0,0,1,0,False effect
18,Spotify,2,TRUE,TRUE,FALSE,Hip hop,TRUE,FALSE,90,Never,Sometimes,Sometimes,Sometimes,Never,Very frequently,Rarely,Never,Never,Sometimes,Sometimes,Sometimes,Very frequently,Very frequently,Very frequently,Never,5,4,3,7,Improve
16,Spotify,3,TRUE,TRUE,FALSE,K pop,TRUE,TRUE,115,Rarely,Sometimes,Rarely,Very frequently,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Very frequently,Rarely,Very frequently,Rarely,2,7,0,0,Improve
21,Spotify,1,TRUE,FALSE,FALSE,Video game music,TRUE,TRUE,,Very frequently,Sometimes,Very frequently,Rarely,Rarely,Sometimes,Never,Very frequently,Rarely,Rarely,Rarely,Very frequently,Sometimes,Sometimes,Rarely,Sometimes,0,6,0,4,Improve
19,I do Falset use a streaming service.,0,FALSE,FALSE,FALSE,Classical,TRUE,TRUE,,Very frequently,Sometimes,Sometimes,Rarely,Never,Rarely,Never,Never,Never,Rarely,Very frequently,Very frequently,Rarely,Sometimes,Very frequently,Sometimes,0,0,0,0,Improve
20,Spotify,2,TRUE,TRUE,TRUE,Rap,TRUE,TRUE,,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Very frequently,Very frequently,Rarely,Sometimes,Sometimes,Rarely,Very frequently,Very frequently,Very frequently,Sometimes,Never,7,5,1,3,Improve
21,Other streaming service,0.1,TRUE,TRUE,FALSE,Folk,FALSE,TRUE,,Sometimes,Sometimes,Very frequently,Rarely,Never,Never,Never,Never,Never,Never,Rarely,Sometimes,Never,Never,Very frequently,Rarely,7,5,3,1,False effect
56,I do Falset use a streaming service.,2,TRUE,FALSE,FALSE,Rock,FALSE,TRUE,220,Rarely,Sometimes,Sometimes,Never,Never,Never,Rarely,Never,Never,Never,Rarely,Sometimes,Rarely,Rarely,Sometimes,Very frequently,3,3,1,8,False effect
21,Spotify,12,TRUE,FALSE,FALSE,Rock,TRUE,TRUE,160,Sometimes,Sometimes,Sometimes,Never,Never,Sometimes,Never,Rarely,Never,Sometimes,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Rarely,7,10,4,7,Worsen
20,Spotify,1,TRUE,FALSE,FALSE,Pop,TRUE,FALSE,121,Rarely,Sometimes,Rarely,Rarely,Never,Sometimes,Never,Rarely,Never,Rarely,Never,Very frequently,Rarely,Rarely,Very frequently,Rarely,3,2,3,0,Improve
21,Apple Music,1,TRUE,FALSE,FALSE,Rock,FALSE,FALSE,105,Sometimes,Sometimes,Very frequently,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Very frequently,Sometimes,Sometimes,Very frequently,Sometimes,Very frequently,5,1,1,9,Improve
25,Spotify,3,TRUE,FALSE,FALSE,Rock,FALSE,FALSE,110,Never,Sometimes,Never,Sometimes,Never,Never,Never,Never,Rarely,Never,Sometimes,Very frequently,Rarely,Never,Very frequently,Never,8,9,4,10,Improve
33,Spotify,2,TRUE,FALSE,FALSE,Metal,TRUE,TRUE,134,Rarely,Sometimes,Rarely,Rarely,Never,Never,Never,Never,Never,Never,Very frequently,Sometimes,Sometimes,Never,Very frequently,Sometimes,4,8,0,0,Improve
20,Spotify,2,TRUE,FALSE,FALSE,Rock,TRUE,TRUE,148,Rarely,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Rarely,Very frequently,Never,Very frequently,Never,Very frequently,Very frequently,Very frequently,Very frequently,Rarely,7,9,7,0,Improve
17,Spotify,3,TRUE,TRUE,FALSE,Rock,TRUE,FALSE,120,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Never,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Very frequently,Rarely,1,5,6,4,False effect
24,YouTube Music,1,FALSE,FALSE,FALSE,Jazz,TRUE,TRUE,122,Rarely,Sometimes,Never,Sometimes,Never,Never,Rarely,Never,Never,Rarely,Never,Rarely,Never,Never,Sometimes,Sometimes,3,2,1,0,False effect
26,Spotify,3,TRUE,TRUE,TRUE,Jazz,TRUE,TRUE,90,Rarely,Sometimes,Never,Very frequently,Never,Never,Never,Never,Never,Never,Never,Very frequently,Never,Never,Never,Never,6,8,0,0,Improve
17,YouTube Music,3,TRUE,FALSE,FALSE,Rock,FALSE,FALSE,122,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Rarely,6,3,6,0,Improve
16,Spotify,5,TRUE,TRUE,TRUE,Metal,TRUE,TRUE,129,Sometimes,Sometimes,Sometimes,Never,Never,Rarely,Rarely,Very frequently,Rarely,Never,Never,Very frequently,Very frequently,Rarely,Rarely,Rarely,7,4,8,0,Improve
27,Spotify,8,TRUE,FALSE,FALSE,Metal,TRUE,FALSE,132,Never,Sometimes,Never,Very frequently,Sometimes,Very frequently,Sometimes,Sometimes,Never,Very frequently,Sometimes,Rarely,Very frequently,Very frequently,Sometimes,Very frequently,2,6,9,1,False effect
28,Spotify,4,TRUE,FALSE,FALSE,Hip hop,TRUE,TRUE,178,Rarely,Sometimes,Sometimes,Sometimes,Never,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Very frequently,Never,Sometimes,Very frequently,Very frequently,8,5,3,8,Improve
48,I do Falset use a streaming service.,5,TRUE,FALSE,TRUE,Rock,TRUE,TRUE,,Very frequently,Sometimes,Rarely,Very frequently,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Very frequently,Very frequently,Sometimes,Rarely,Very frequently,Very frequently,3,3,0,0,Improve
19,Spotify,3,TRUE,FALSE,FALSE,Rap,FALSE,TRUE,115,Never,Sometimes,Sometimes,Sometimes,Never,Never,Very frequently,Rarely,Rarely,Never,Very frequently,Rarely,Never,Rarely,Very frequently,Rarely,7,5,3,3,Improve
21,YouTube Music,4,TRUE,FALSE,FALSE,Rock,TRUE,TRUE,137,Sometimes,Sometimes,Never,Never,Never,Never,Never,Rarely,Very frequently,Never,Never,Very frequently,Sometimes,Sometimes,Never,Never,4,8,2,3,Improve
21,I do Falset use a streaming service.,1,TRUE,TRUE,FALSE,Classical,FALSE,FALSE,92,Very frequently,Sometimes,Never,Never,Never,Sometimes,Rarely,Rarely,Rarely,Never,Rarely,Sometimes,Sometimes,Rarely,Rarely,Never,3,0,0,5,Improve
15,Spotify,4,TRUE,FALSE,FALSE,Metal,TRUE,TRUE,140,Rarely,Sometimes,Never,Very frequently,Rarely,Sometimes,Never,Never,Never,Sometimes,Never,Never,Never,Sometimes,Rarely,Rarely,10,7,3,2,Improve
20,Spotify,1,FALSE,FALSE,FALSE,Rock,TRUE,TRUE,130,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Rarely,Never,Never,Sometimes,Sometimes,Sometimes,Sometimes,Very frequently,Never,10,4,8,0,Improve
21,YouTube Music,2,TRUE,TRUE,FALSE,Video game music,FALSE,TRUE,,Sometimes,Sometimes,Never,Never,Rarely,Sometimes,Sometimes,Never,Never,Never,Never,Sometimes,Sometimes,Sometimes,Rarely,Never,2,2,0,0,Improve
22,Spotify,6,TRUE,FALSE,FALSE,Folk,TRUE,FALSE,63,Never,Sometimes,Rarely,Very frequently,Never,Very frequently,Very frequently,Rarely,Rarely,Very frequently,Rarely,Sometimes,Very frequently,Very frequently,Very frequently,Rarely,8,7,7,3,Improve
22,Spotify,2,FALSE,FALSE,FALSE,Rock,FALSE,FALSE,119,Rarely,Sometimes,Never,Sometimes,Sometimes,Rarely,Very frequently,Rarely,Rarely,Rarely,Never,Sometimes,Sometimes,Never,Very frequently,Never,10,5,2,8,Improve
31,Spotify,1,TRUE,FALSE,FALSE,Rock,TRUE,FALSE,,Very frequently,Sometimes,Rarely,Sometimes,Rarely,Rarely,Very frequently,Rarely,Rarely,Never,Rarely,Sometimes,Sometimes,Rarely,Rarely,Rarely,9,10,10,6,False effect
20,YouTube Music,4,TRUE,TRUE,FALSE,Metal,TRUE,FALSE,180,Rarely,Sometimes,Never,Never,Never,Never,Very frequently,Never,Sometimes,Never,Never,Rarely,Very frequently,Never,Very frequently,Never,5,2,1,6,Improve
49,I do Falset use a streaming service.,8,TRUE,TRUE,TRUE,Classical,FALSE,FALSE,68,Very frequently,Sometimes,Rarely,Rarely,Rarely,Very frequently,Rarely,Very frequently,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Very frequently,Rarely,Sometimes,4,8,9,1,Improve
42,Spotify,2,TRUE,FALSE,FALSE,Metal,TRUE,TRUE,85,Sometimes,Sometimes,Never,Very frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,7,8,5,3,Improve
26,Spotify,2,TRUE,FALSE,FALSE,EDM,TRUE,TRUE,128,Rarely,Sometimes,Sometimes,Sometimes,Never,Sometimes,Rarely,Sometimes,Never,Very frequently,Very frequently,Very frequently,Never,Never,Very frequently,Sometimes,2,2,0,3,False effect
17,Spotify,10,TRUE,FALSE,TRUE,K pop,TRUE,TRUE,150,Rarely,Sometimes,Never,Very frequently,Never,Sometimes,Sometimes,Never,Rarely,Sometimes,Never,Rarely,Rarely,Sometimes,Very frequently,Never,10,3,0,4,Improve
30,I do Falset use a streaming service.,0,FALSE,FALSE,FALSE,Metal,FALSE,FALSE,0,Rarely,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Never,Never,Very frequently,Rarely,Sometimes,Rarely,Rarely,Very frequently,Very frequently,10,10,10,9,Improve
23,Spotify,6,TRUE,FALSE,FALSE,Folk,TRUE,TRUE,92,Sometimes,Sometimes,Never,Rarely,Never,Never,Rarely,Never,Never,Never,Rarely,Rarely,Sometimes,Never,Sometimes,Never,3,7,7,4,False effect
30,Apple Music,3,TRUE,FALSE,FALSE,EDM,TRUE,TRUE,121,Rarely,Sometimes,Very frequently,Very frequently,Never,Sometimes,Sometimes,Never,Rarely,Sometimes,Very frequently,Very frequently,Sometimes,Sometimes,Very frequently,Sometimes,7,5,7,7,Improve
31,Spotify,2,TRUE,FALSE,FALSE,Metal,FALSE,TRUE,155,Rarely,Sometimes,Rarely,Very frequently,Never,Rarely,Sometimes,Never,Rarely,Never,Never,Never,Rarely,Never,Very frequently,Never,7,4,8,8,Improve
42,Other streaming service,0.25,FALSE,TRUE,FALSE,Classical,TRUE,TRUE,150,Very frequently,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Never,Rarely,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Never,7,9,4,5,Improve
16,Other streaming service,4,TRUE,FALSE,FALSE,EDM,TRUE,TRUE,624,Sometimes,Sometimes,Never,Never,Never,Never,Sometimes,Never,Never,Never,Rarely,Never,Rarely,Never,Very frequently,Never,4,7,1,3,Improve
34,YouTube Music,2,FALSE,FALSE,FALSE,Metal,TRUE,FALSE,136,Sometimes,Sometimes,Never,Sometimes,Rarely,Never,Rarely,Never,Rarely,Never,Rarely,Sometimes,Sometimes,Rarely,Very frequently,Rarely,5,9,9,6,Improve
